STATE,COUNTY,2010_AVERAGE_HOUSEHOLD_INCOME,RATIO_NO_HS_DIPLOMA,SVI_SCORE_SOCIOECONOMIC,AVERAGE_UP_SPEED,AVERAGE_DL_SPEED
ALABAMA,SHELBY,71351.8085106383,3.8893617021276596,0.34382765957446815,2.0641786452479063,21.90977776614949
ALABAMA,SUMTER,26604.75,5.550000000000001,0.834125,2.2054990661961393,12.531621498236149
ALABAMA,TALLADEGA,35609.77272727273,6.063636363636363,0.7606409090909092,1.839520068622784,16.459436291504343
ALABAMA,TALLAPOOSA,38370.8,5.42,0.72149,2.043432199295978,21.56493547719274
ALABAMA,TUSCALOOSA,43860.68085106383,5.14468085106383,0.593804255319149,3.363081512248634,20.98345287204417
ALABAMA,WALKER,37799.61111111111,5.611111111111112,0.7770722222222223,1.9852859248715105,20.006810959182637
ALABAMA,WASHINGTON,43066.4,5.76,0.7691800000000001,1.7845171987130315,8.701314031180402
ALABAMA,WILCOX,25651.25,6.2250000000000005,0.9382750000000001,1.9272372604972856,10.65820750101916
ALABAMA,WINSTON,33448.42857142857,5.314285714285714,0.7500714285714285,1.5353121932803278,8.541836667925006
ALASKA,ALEUTIANS EAST,58125.0,3.2,0.4808,0.6382222222222222,4.425438596491228
ALASKA,ALEUTIANS WEST,65187.5,2.5,0.30715000000000003,0.632536958368734,4.564683092608326
ALASKA,ANCHORAGE,79179.32727272727,3.187272727272728,0.3335509090909092,5.044498330697592,45.01662695484097
ALASKA,BETHEL,58622.0,2.9,0.8203999999999999,1.0019924728802303,5.209652424175338
ALASKA,BRISTOL BAY,79931.0,1.9,0.3144,0.8489208633093526,5.093525179856115
ALASKA,DENALI,74044.0,1.4,0.2629,0.7860744985673352,5.811178605539637
ALASKA,DILLINGHAM,57143.0,2.25,0.68685,1.0526315789473684,5.259868421052632
ALASKA,FAIRBANKS NORTH STAR,65583.84210526316,3.3210526315789473,0.3621473684210527,1.614881883943185,32.86073773694493
ALASKA,HAINES,50208.0,2.6,0.231,1.260475651189128,4.956964892412231
ALASKA,KENAI PENINSULA,59708.38461538462,2.309090909090909,0.49423636363636364,3.153006496854697,18.77604042487367
ALASKA,KETCHIKAN GATEWAY,69704.5,2.2,0.39795,2.610720887245841,39.07578558225509
ALASKA,KODIAK ISLAND,66762.6,4.279999999999999,0.43495999999999996,0.8450185497470484,7.421585160202361
ALASKA,LAKE AND PENINSULA,49808.0,1.9,0.779,0.7869934735315447,4.693255982596084
ALASKA,NOME,54034.5,2.5,0.5391,0.7054128113878999,4.48161209964413
ALASKA,NORTH SLOPE,76656.5,4.1,0.73885,0.5488910774079214,3.004924167815639
ALASKA,NORTHWEST ARCTIC,60920.5,2.5,0.80925,0.7275848214285714,4.969116071428571
ALASKA,SOUTHEAST FAIRBANKS,58505.0,3.25,0.6056,0.8163934426229508,5.236794171220401
ARIZONA,APACHE,30308.6875,4.13125,0.8675750000000001,1.2646319527759984,5.54812751653938
ARIZONA,COCHISE,43891.625,4.5218750000000005,0.632140625,2.459966054416793,12.926840365931495
ARIZONA,COCONINO,48349.5,3.35,0.5330285714285714,6.326933137315078,12.703817010420721
ARIZONA,GILA,37404.0625,4.981249999999999,0.6914625000000001,6.636618864172779,14.521400024853984
ARIZONA,GRAHAM,44789.666666666664,3.933333333333333,0.711211111111111,2.1041246366700213,11.668504127427044
ARIZONA,GREENLEE,46368.333333333336,4.2,0.5864333333333334,1.9479401693999288,8.239682825734366
ARIZONA,LA PAZ,35813.75,6.825,0.6484625,7.953065594370231,13.611542598642876
ARIZONA,MARICOPA,59679.899558498895,4.327973568281945,0.47420605726872234,5.8486654135818545,30.672901938681832
ARIZONA,MOHAVE,38346.976744186046,4.944186046511627,0.6745906976744185,10.189540026413239,18.09662676669758
ARIZONA,NAVAJO,37703.32258064516,4.661290322580646,0.8178483870967742,1.395169452495082,7.678177525357068
ARIZONA,PIMA,50503.325,3.987124463519314,0.5364472103004292,4.385179819857979,20.589783334208278
ARIZONA,PINAL,49479.386666666665,4.532000000000001,0.6331800000000001,4.184804936024433,17.25522836190765
ARIZONA,SANTA CRUZ,36111.7,5.709999999999999,0.7597700000000001,2.5573301688724857,14.541309356458237
ARIZONA,YAVAPAI,43918.69047619047,4.030952380952383,0.5158142857142858,3.3517663417159507,13.361324650948994
ARIZONA,YUMA,42103.38461538462,6.642307692307691,0.7463153846153847,2.1233451520885565,10.415909253285703
ARKANSAS,ARKANSAS,40257.25,5.262499999999999,0.6611875,5.53453978671029,12.412475471698137
ARKANSAS,ASHLEY,38977.57142857143,5.285714285714285,0.7270285714285715,1.6676019946652625,8.983939232285747
ARKANSAS,BAXTER,34729.11111111111,3.922222222222222,0.5290555555555555,17.341135112593683,29.921495968862942
ARKANSAS,BENTON,56975.795918367345,4.187755102040816,0.3738224489795919,3.533784026395204,23.622925541717446
ARKANSAS,BOONE,38465.0,4.1,0.5952142857142857,2.9759797297295854,19.61402987197724
ARKANSAS,BRADLEY,34031.4,5.74,0.7946799999999999,1.5764344171643836,7.974535722185358
ARKANSAS,CALHOUN,31563.0,5.35,0.6785000000000001,1.5796278716537275,7.320486045187013
ARKANSAS,CARROLL,35042.2,3.7800000000000002,0.5770799999999999,2.6413008027036837,15.702094634558513
ARKANSAS,CHICOT,25525.5,5.525,0.825875,1.7440225648738523,10.181567005139778
ARKANSAS,CLARK,34002.8,3.7,0.56318,14.118980195864916,24.637704461371058
ARKANSAS,CLAY,33541.833333333336,5.133333333333334,0.7404666666666667,1.524039759784492,8.805536550010352
ARKANSAS,CLEBURNE,40982.42857142857,4.542857142857144,0.5625285714285714,17.139735853628835,26.65464873379377
ARKANSAS,CLEVELAND,37309.0,2.95,0.64025,1.4856826815642863,7.618020111731843
ARKANSAS,COLUMBIA,37746.2,5.28,0.7966999999999999,12.12241824953429,20.859122532588454
ARKANSAS,CONWAY,34686.666666666664,4.5,0.6558833333333333,30.567383371824448,35.683830089079514
ARKANSAS,CRAIGHEAD,44118.94117647059,3.9176470588235293,0.599335294117647,23.716516179110155,33.54385872992772
ARKANSAS,CRAWFORD,39687.90909090909,4.636363636363637,0.6283454545454545,3.180177568576388,20.856099009900987
ARKANSAS,CRITTENDEN,40526.95,6.4449999999999985,0.766335,2.717579894973587,13.004552738184545
ARKANSAS,CROSS,40230.5,4.966666666666668,0.6586,1.9003848476529306,11.772237167169916
ARKANSAS,DALLAS,32705.333333333332,4.433333333333333,0.7056999999999999,1.7127507386097582,9.149587933447364
ARKANSAS,DESHA,29692.8,6.38,0.8966200000000001,1.6221394010722006,9.291889629920231
ARKANSAS,DREW,33196.4,5.000000000000001,0.71512,1.4635180899011706,7.439247167742721
ARKANSAS,FAULKNER,49593.68,3.9919999999999987,0.528484,17.447457066549504,24.253310796473126
ARKANSAS,FRANKLIN,37979.0,4.8999999999999995,0.6659,2.001130901522454,8.524638405082703
ARKANSAS,FULTON,34675.0,4.1,0.7959499999999999,1.5999091334893,9.287762529274007
ARKANSAS,GARLAND,37948.1,4.955,0.6431900000000002,3.842263059272041,16.557495775666524
ARKANSAS,GRANT,47875.0,3.5249999999999995,0.5952500000000001,1.9267336486706612,10.05415103572011
ARKANSAS,GREENE,38732.88888888889,4.155555555555555,0.6601666666666667,2.2660056939500333,10.094741637010676
ARKANSAS,HEMPSTEAD,33474.2,5.0,0.71508,1.8363790493489265,11.030409526692905
ARKANSAS,HOT SPRING,39571.57142857143,4.585714285714287,0.7054857142857144,8.626346651580366,18.4907754755675
ARKANSAS,HOWARD,33968.0,4.133333333333333,0.6688000000000001,3.3787423882529257,9.331536169293901
ARKANSAS,INDEPENDENCE,35987.75,4.8500000000000005,0.5992875,18.716278144529394,27.975372942522664
ARKANSAS,IZARD,31827.0,4.175,0.7604,1.52991338096482,7.3254483549439895
ARKANSAS,JACKSON,31798.8,5.2,0.75512,12.698928107453327,23.242603545084222
ARKANSAS,JEFFERSON,36759.25,5.416666666666667,0.7619375,2.697932140757388,12.398148652053413
ARKANSAS,JOHNSON,32483.166666666668,5.233333333333333,0.7160166666666666,10.419752640949397,19.46446290801187
ARKANSAS,LAFAYETTE,28622.5,4.4,0.69855,1.5391058662562382,7.237471523858389
ARKANSAS,LAWRENCE,31801.5,4.266666666666667,0.7565833333333333,8.660740362000046,17.782145413641473
ARKANSAS,LEE,26479.0,5.925,0.90565,1.6746850393701187,10.19550472440945
ARKANSAS,LINCOLN,33881.75,5.7,0.679475,1.5655968706857315,7.701104463874827
ARKANSAS,LITTLE RIVER,40029.0,4.275,0.6418249999999999,1.5089846984698123,7.406398439843984
ARKANSAS,LOGAN,38522.333333333336,4.050000000000001,0.7266499999999999,1.5597758235988173,9.479880824255147
ARKANSAS,LONOKE,51467.0625,4.40625,0.5224125,12.00955021638542,24.055367855543953
ARKANSAS,MADISON,33640.5,5.225,0.71225,1.5951730126920882,8.824154308617235
ARKANSAS,MARION,34044.5,3.625,0.7508499999999999,6.101037860188533,14.531420596976353
ARKANSAS,MILLER,37308.72727272727,5.833333333333333,0.6857333333333333,2.4229822363338536,17.485754741268345
ARKANSAS,MISSISSIPPI,36171.083333333336,5.800000000000001,0.8301249999999999,2.9388458390176093,9.87813789484731
ARKANSAS,MONROE,28041.666666666668,5.533333333333334,0.7723333333333334,1.6585155846392692,9.59232099190632
ARKANSAS,NEVADA,35459.666666666664,4.1,0.7579333333333333,1.5540917580187146,9.460009744214373
ARKANSAS,NEWTON,29093.0,4.95,0.5946,6.562930250481735,11.737428901734104
ARKANSAS,OUACHITA,32860.5,4.616666666666666,0.7386,1.6401652073350483,10.5681206013547
ARKANSAS,PERRY,41756.333333333336,5.566666666666667,0.7371,15.776607798742166,20.945157232704403
ARKANSAS,PHILLIPS,25678.333333333332,7.199999999999999,0.88455,14.606724059809542,26.15443362029905
ARKANSAS,PIKE,33995.0,3.733333333333333,0.6105,1.6964952907194095,9.058646741177949
ARKANSAS,POINSETT,33937.57142857143,5.085714285714286,0.7549571428571429,3.0661932873561617,10.42314335632184
ARKANSAS,POLK,33323.833333333336,4.533333333333333,0.7877166666666667,1.5878877622375995,7.951772027972027
ARKANSAS,POPE,41740.90909090909,4.427272727272728,0.6584363636363637,24.13829117333185,35.162707251384724
ARKANSAS,PRAIRIE,35281.0,4.333333333333333,0.7002,1.8399657950994597,7.777800361782602
ARKANSAS,PULASKI,47350.27659574468,4.735106382978723,0.5220989361702129,4.289981143974787,20.396245254461732
ARKANSAS,RANDOLPH,33294.25,4.375,0.68595,11.984141382049113,22.325344982790575
ARKANSAS,SALINE,56227.52380952381,3.7714285714285714,0.38477142857142854,2.7186161690443287,19.65366298965534
ARKANSAS,SCOTT,36825.333333333336,5.900000000000001,0.8645,3.1038457913900586,9.726768901263652
ARKANSAS,SEARCY,28396.333333333332,4.3999999999999995,0.6088,15.716600534684146,20.53336597720557
ARKANSAS,SEBASTIAN,40673.730769230766,5.3307692307692305,0.6168346153846154,12.752850046621894,33.60070390777316
ARKANSAS,SEVIER,34514.5,5.4,0.7407,1.7461707277715404,9.970624495723737
ARKANSAS,SHARP,29111.0,3.825,0.72355,1.6650776508258556,12.315743832326614
ARKANSAS,STONE,32221.333333333332,5.266666666666667,0.7535666666666666,1.420051539012206,7.157117394416607
ARKANSAS,UNION,37699.4,5.13,0.7262500000000001,19.163740894834383,29.168634961275046
ARKANSAS,VAN BUREN,34188.6,3.7,0.7085,9.613271317829334,14.369280237867684
ARKANSAS,WASHINGTON,44660.8125,4.487500000000001,0.5368375000000001,3.570793270845734,23.806464995572924
ARKANSAS,WHITE,42134.769230769234,4.392307692307692,0.6461307692307692,1.8378743914897315,12.975760081735682
ARKANSAS,WOODRUFF,26082.0,4.6,0.8182499999999999,1.494347992351858,7.286404928829403
ARKANSAS,YELL,37649.5,5.833333333333333,0.7054,5.992145680289564,16.134714123124674
CALIFORNIA,ALAMEDA,78457.35933147633,4.103888888888889,0.3732574999999998,16.203687773406394,33.14858896844982
CALIFORNIA,ALPINE,59931.0,5.4,0.7318,1.3190117810117674,6.57948717948718
CALIFORNIA,AMADOR,53140.0,2.977777777777778,0.4979888888888889,1.8145419759195462,11.878175820550883
CALIFORNIA,BUTTE,44461.13725490196,4.092156862745098,0.6202941176470588,2.9117640665191695,19.738612224194775
CALIFORNIA,CALAVERAS,54420.9,4.430000000000001,0.4821399999999999,3.004418306683068,16.973715047150474
CALIFORNIA,COLUSA,50483.4,6.1,0.64992,1.9833910346208088,11.437594556734041
CALIFORNIA,CONTRA COSTA,85986.54589371981,3.5671497584541054,0.36336328502415455,8.55492676303528,31.007741143048165
CALIFORNIA,DEL NORTE,40680.142857142855,4.8428571428571425,0.7738428571428572,1.6778272656855597,19.442158533436615
CALIFORNIA,EL DORADO,72973.19047619047,3.5547619047619046,0.34943333333333326,2.458021561632816,17.764842964724537
CALIFORNIA,FRESNO,49692.10101010101,5.738071065989846,0.7220619289340102,3.0223170238077093,21.13240991507922
CALIFORNIA,GLENN,44352.166666666664,5.466666666666666,0.7424,2.0623009795191543,12.854739739334574
CALIFORNIA,HUMBOLDT,41718.0,3.869999999999999,0.6171966666666666,16.596022101097468,24.386261380323056
CALIFORNIA,IMPERIAL,42970.06451612903,6.354838709677419,0.8851483870967743,1.3314983104028986,9.196103668839006
CALIFORNIA,INYO,53691.666666666664,3.9799999999999995,0.40386,6.2023468540400115,11.419204343660173
CALIFORNIA,KERN,50187.244897959186,5.501379310344825,0.7400268965517243,1.757404191105204,15.08278840678885
CALIFORNIA,KINGS,48440.6,5.6,0.72396,2.6824292406963473,18.337009458145495
CALIFORNIA,LAKE,38221.13333333333,4.853333333333334,0.71688,2.6601238717707436,17.755624857350348
CALIFORNIA,LASSEN,52566.333333333336,3.6222222222222222,0.5472444444444444,1.177922778518383,6.62623469511456
CALIFORNIA,LOS ANGELES,60860.86776145203,5.198703543647374,0.5959126620570439,6.807565383959877,47.1865240771725
CALIFORNIA,MADERA,46976.86956521739,5.490909090909091,0.7364136363636363,2.4721192222167985,16.386816672186214
CALIFORNIA,MARIN,94501.42592592593,2.744444444444444,0.16122037037037037,8.87819636805963,28.08680997480232
CALIFORNIA,MARIPOSA,50450.0,4.166666666666667,0.5959,1.3277343586159227,6.106223698007689
CALIFORNIA,MENDOCINO,44841.0,4.529999999999999,0.6447399999999999,3.862061703394729,12.615687194758785
CALIFORNIA,MERCED,44513.06122448979,6.4959183673469365,0.8372551020408162,2.600674828974971,17.94864056006647
CALIFORNIA,MODOC,37001.75,6.6499999999999995,0.66195,1.6599954760160087,8.244142106313618
CALIFORNIA,MONO,58932.333333333336,5.3,0.45393333333333336,1.8229605978260537,6.601675724637682
CALIFORNIA,MONTEREY,62717.63333333333,5.407692307692309,0.5472340659340659,3.616327780279054,16.32469534607669
CALIFORNIA,NAPA,73778.0,4.932499999999999,0.3705900000000001,5.4967174372411804,27.581717183670015
CALIFORNIA,NEVADA,59268.05,3.1049999999999995,0.369375,7.966382101440593,18.405398852055757
CALIFORNIA,ORANGE,80606.2051724138,4.015318416523237,0.40506574870912215,5.584078907934367,48.44530854972797
CALIFORNIA,PLACER,75261.14285714286,2.9761904761904754,0.2776369047619048,11.378845567589087,27.108223425591635
CALIFORNIA,PLUMAS,46462.28571428572,3.3714285714285714,0.3848714285714286,1.1134865361878763,5.762336792328911
CALIFORNIA,RIVERSIDE,59368.78935698448,4.996452328159642,0.642421951219512,8.793816668336577,36.532549082451396
CALIFORNIA,SACRAMENTO,59432.05047318612,4.107886435331232,0.5387208201892745,39.46185231346406,62.149321763824275
CALIFORNIA,SAN BENITO,68264.81818181818,4.845454545454545,0.5611181818181818,3.8972145204193516,16.239173525269912
CALIFORNIA,SAN BERNARDINO,56445.43169398907,5.262295081967212,0.6905103825136609,6.22815926207387,30.245224572022817
CALIFORNIA,SAN DIEGO,67461.31028938906,4.15450160771704,0.46758456591639835,2.873011305599637,20.72630676410443
CALIFORNIA,SAN FRANCISCO,77722.82564102564,4.038461538461537,0.3272061538461539,12.938286853840756,31.62489818478738
CALIFORNIA,SAN JOAQUIN,53537.611510791365,5.544202898550725,0.7088702898550726,4.17158556111307,25.718908230932698
CALIFORNIA,SAN LUIS OBISPO,59039.63461538462,4.203846153846154,0.36089615384615387,1.7507422487223265,16.967130579216352
CALIFORNIA,SAN MATEO,98825.6217948718,3.557692307692307,0.24144102564102574,10.698956431702983,32.82630450890616
CALIFORNIA,SANTA BARBARA,65985.14942528735,4.955172413793104,0.48524252873563223,3.2944824290130468,22.307571455346263
CALIFORNIA,SANTA CLARA,95797.11559139784,3.813978494623652,0.316991935483871,13.177886227618837,28.524958229388155
CALIFORNIA,SANTA CRUZ,71212.76923076923,3.975000000000001,0.41802500000000004,13.792140398756636,25.428497814166224
CALIFORNIA,SHASTA,47811.041666666664,3.7687499999999994,0.5484708333333332,1.4893108891217262,15.231959765991501
CALIFORNIA,SIERRA,42500.0,3.4,0.3415,1.1131951519410384,6.020651326190058
CALIFORNIA,SISKIYOU,36962.71428571428,3.7142857142857144,0.6910428571428573,1.495780786075684,7.862961833797841
CALIFORNIA,SOLANO,69662.5744680851,4.397872340425533,0.47442978723404255,3.7608132342005685,22.99467117719949
CALIFORNIA,SONOMA,66109.36363636363,4.2838383838383844,0.3794131313131314,8.137873230075035,28.361248121815123
CALIFORNIA,STANISLAUS,48458.45744680851,5.413829787234044,0.7410553191489362,3.047194334073995,24.65222439221494
CALIFORNIA,SUTTER,52658.28571428572,5.719047619047619,0.7015333333333333,2.8088472324723446,18.3110326199262
CALIFORNIA,TEHAMA,41271.72727272727,4.7272727272727275,0.7416272727272727,1.5086297011108554,11.921593657086223
CALIFORNIA,TRINITY,34413.2,3.3200000000000003,0.63588,1.128315068493071,5.677074939564867
CALIFORNIA,TULARE,44242.92207792208,5.916883116883117,0.8035389610389608,3.132438496020296,14.66865831831157
CALIFORNIA,TUOLUMNE,49133.1,3.6599999999999993,0.45803000000000005,2.3221151279197083,14.435576473859847
CALIFORNIA,VENTURA,79617.94767441861,4.459302325581394,0.4353348837209301,8.596264859667532,55.795092253140204
CALIFORNIA,YOLO,63055.439024390245,3.929268292682927,0.5037146341463414,4.549091627665021,19.606488715548622
CALIFORNIA,YUBA,46043.142857142855,5.414285714285714,0.7303285714285713,2.574166962152145,16.913714021429122
COLORADO,ADAMS,58990.770833333336,5.115624999999999,0.5003031249999997,5.243102305587933,26.664472059398186
COLORADO,ALAMOSA,39283.5,4.675000000000001,0.701925,2.7292309314587344,13.555653427065023
COLORADO,ARAPAHOE,70836.31972789115,3.259183673469389,0.3124095238095238,7.486647748253919,33.370766556955914
COLORADO,ARCHULETA,54478.0,3.125,0.41884999999999994,1.1256052863436574,7.5356493392070485
COLORADO,BACA,40097.0,3.75,0.55785,3.677487700117183,7.737126903553299
COLORADO,BENT,36297.0,2.6,0.8248,4.516323618559139,8.105701095826532
COLORADO,BOULDER,72070.9705882353,2.5720588235294115,0.28076617647058827,6.4509339218351025,26.74680212476582
COLORADO,BROOMFIELD,83757.46666666666,1.96,0.15202,7.636928411633151,28.461139821029082
COLORADO,CHAFFEE,46827.6,3.7600000000000002,0.35096,1.7869043441044663,9.78416477637492
COLORADO,CHEYENNE,50357.0,3.3,0.6067,4.650457638425609,8.592821881254169
COLORADO,CLEAR CREEK,58205.333333333336,1.7999999999999998,0.1189,2.0958495971352282,12.653675917636527
COLORADO,CONEJOS,32814.0,2.95,0.8278,1.9832754442649836,11.431923263327947
COLORADO,COSTILLA,26034.5,5.45,0.8751,10.132019009321855,17.124885761286784
COLORADO,CROWLEY,38507.0,3.7,0.9145,2.4923336898395605,7.4713818181818175
COLORADO,CUSTER,42534.0,3.6,0.5571,6.849353893600657,10.873294525828836
COLORADO,DELTA,43104.28571428572,3.414285714285714,0.6240857142857142,1.6166143128562738,8.70783576103019
COLORADO,DENVER,53802.55244755245,4.198601398601398,0.3864776223776223,26.875320031160935,52.831418859405154
COLORADO,DOLORES,43098.0,3.4,0.3991,2.0828835523334837,6.45845219755324
COLORADO,DOUGLAS,100046.4918032787,1.6606557377049183,0.07473770491803279,6.125543859648952,26.0350081871345
COLORADO,EAGLE,72500.35714285714,5.778571428571429,0.2276642857142857,2.5410572731879437,13.774650447710762
COLORADO,ELBERT,74924.14285714286,1.9428571428571428,0.11072857142857141,2.482167832167865,12.404397602397603
COLORADO,EL PASO,59430.441860465115,3.0914728682170542,0.4241441860465118,4.871863440841204,23.475675299925587
COLORADO,FREMONT,42127.181818181816,3.372727272727273,0.5129363636363636,2.823496306919959,9.849846396557906
COLORADO,GARFIELD,63015.90909090909,4.836363636363637,0.39931818181818185,2.6212834019203024,14.66052272519433
COLORADO,GILPIN,62286.0,1.4,0.041,1.4072101203332539,8.396486269669856
COLORADO,GRAND,63385.0,2.2,0.3142,2.939313959522578,12.260687770281956
COLORADO,GUNNISON,52670.75,2.75,0.358,10.386663425175453,16.47677093462993
COLORADO,HINSDALE,54844.0,3.4,0.3394,1.0901927562921905,5.866175567833026
COLORADO,HUERFANO,32383.0,3.9,0.5095500000000001,5.450551756661207,10.948072152794152
COLORADO,JACKSON,45298.0,6.1,0.4957,1.0671763341067853,5.766958236658933
COLORADO,JEFFERSON,74036.0,2.6691176470588243,0.21908014705882353,6.145233954123345,32.273240920695855
COLORADO,KIOWA,41739.0,2.5,0.3515,1.7169451612903133,7.285282258064516
COLORADO,KIT CARSON,43028.333333333336,3.4,0.44883333333333325,3.7051354838710036,8.38182205551388
COLORADO,LAKE,45633.5,6.25,0.67345,1.6777660510114718,8.758138962181178
COLORADO,LA PLATA,57696.2,2.3299999999999996,0.24169000000000002,2.870153914262496,8.755381981849037
COLORADO,LARIMER,58403.232876712325,3.2671232876712333,0.32222054794520555,4.287941810053993,19.928390681901377
